ct_health,t_health,ct_money,t_money,time_left,bomb_planted,ct_players_alive,t_players_alive,round_winner_numeric
400.0,413.0,8350.0,51500.0,54.95,0,4.0,5.0,0
200.0,371.0,3650.0,52100.0,34.95,0,2.0,5.0,0
100.0,368.0,1850.0,52700.0,30.15,1,1.0,5.0,0
494.0,500.0,500.0,59050.0,94.95,0,5.0,5.0,0
494.0,488.0,500.0,59050.0,74.95,0,5.0,5.0,0
400.0,324.0,550.0,52950.0,54.95,0,4.0,4.0,0
300.0,154.0,500.0,30100.0,34.95,0,3.0,2.0,0
200.0,130.0,450.0,30700.0,30.99,1,2.0,2.0,0
448.0,339.0,850.0,350.0,74.95,0,5.0,4.0,0
100.0,77.0,450.0,1100.0,54.95,0,1.0,2.0,0
372.0,323.0,2150.0,150.0,34.95,0,4.0,4.0,1
500.0,400.0,1700.0,150.0,54.95,0,5.0,4.0,1
300.0,200.0,1500.0,0.0,34.95,0,3.0,2.0,1
500.0,455.0,5950.0,10550.0,94.95,0,5.0,5.0,1
364.0,255.0,4850.0,10850.0,74.95,0,4.0,5.0,1
364.0,200.0,5150.0,8800.0,54.95,0,4.0,4.0,1
335.0,200.0,5150.0,8800.0,34.95,0,4.0,4.0,1
323.0,73.0,5750.0,4400.0,14.95,0,4.0,2.0,1
499.0,500.0,7850.0,450.0,74.95,0,5.0,5.0,0
299.0,500.0,5350.0,1050.0,54.95,0,3.0,5.0,0
299.0,500.0,5350.0,1050.0,34.95,0,3.0,5.0,0
100.0,389.0,550.0,1900.0,26.59,1,1.0,4.0,0
100.0,389.0,550.0,1900.0,6.59,1,1.0,4.0,0
422.0,496.0,12700.0,11400.0,94.95,0,5.0,5.0,1
242.0,200.0,7500.0,6950.0,74.95,0,3.0,2.0,1
242.0,172.0,7500.0,6950.0,54.95,0,3.0,2.0,1
242.0,100.0,7800.0,3950.0,34.95,0,3.0,1.0,1
475.0,500.0,8750.0,500.0,34.95,0,5.0,5.0,0
100.0,349.0,150.0,1450.0,37.73,1,1.0,4.0,0
100.0,349.0,150.0,1450.0,17.73,1,1.0,4.0,0
500.0,400.0,300.0,7050.0,94.95,0,5.0,4.0,1
500.0,400.0,300.0,7050.0,74.95,0,5.0,4.0,1
500.0,200.0,700.0,5400.0,54.95,0,5.0,2.0,1
400.0,283.0,6300.0,550.0,67.03,0,4.0,4.0,0
300.0,187.0,5600.0,850.0,47.03,0,3.0,3.0,0
2.0,71.0,2050.0,350.0,27.03,0,1.0,1.0,0
2.0,71.0,2050.0,650.0,28.36,1,1.0,1.0,0
400.0,400.0,8150.0,1950.0,94.94,0,4.0,4.0,0
56.0,279.0,2200.0,2450.0,74.94,0,1.0,3.0,0
400.0,316.0,450.0,7000.0,94.95,0,4.0,4.0,0
400.0,300.0,750.0,5200.0,74.95,0,4.0,3.0,0
300.0,113.0,100.0,2150.0,54.95,0,3.0,2.0,0
300.0,113.0,100.0,2150.0,34.95,0,3.0,2.0,0
300.0,113.0,100.0,2150.0,14.95,0,3.0,2.0,0
72.0,13.0,300.0,800.0,24.84,1,1.0,1.0,0
400.0,400.0,8400.0,5200.0,94.94,0,4.0,4.0,0
200.0,336.0,4000.0,5800.0,74.94,0,2.0,4.0,0
497.0,445.0,800.0,15450.0,94.95,0,5.0,5.0,1
497.0,445.0,800.0,15450.0,74.95,0,5.0,5.0,1
388.0,201.0,1050.0,9250.0,54.95,0,4.0,3.0,1
235.0,91.0,1200.0,3050.0,34.95,0,3.0,1.0,1
466.0,400.0,4450.0,550.0,94.95,0,5.0,4.0,1
379.0,400.0,3250.0,850.0,74.95,0,4.0,4.0,1
379.0,400.0,3250.0,850.0,54.95,0,4.0,4.0,1
379.0,400.0,3250.0,850.0,34.95,0,4.0,4.0,1
290.0,207.0,950.0,800.0,38.74,1,3.0,3.0,0
100.0,159.0,450.0,1400.0,18.74,1,1.0,3.0,0
500.0,478.0,950.0,1200.0,94.94,0,5.0,5.0,1
500.0,430.0,950.0,1200.0,74.94,0,5.0,5.0,1
378.0,200.0,1500.0,200.0,54.94,0,4.0,2.0,1
156.0,100.0,800.0,450.0,34.94,0,2.0,1.0,1
400.0,496.0,1500.0,550.0,94.94,0,4.0,5.0,1
201.0,433.0,850.0,850.0,74.94,0,3.0,5.0,1
132.0,126.0,1400.0,950.0,54.94,0,2.0,2.0,1
94.0,78.0,1400.0,950.0,34.94,0,2.0,2.0,1
94.0,78.0,1400.0,950.0,14.94,0,2.0,2.0,1
479.0,289.0,3350.0,4500.0,94.94,0,5.0,3.0,1
479.0,100.0,3950.0,650.0,74.94,0,5.0,1.0,1
500.0,484.0,16200.0,550.0,94.95,0,5.0,5.0,0
500.0,484.0,16200.0,550.0,74.95,0,5.0,5.0,0
500.0,462.0,16200.0,550.0,54.95,0,5.0,5.0,0
100.0,172.0,5150.0,1400.0,34.95,0,1.0,2.0,0
400.0,400.0,400.0,3750.0,74.94,0,4.0,4.0,0
300.0,322.0,250.0,4050.0,54.94,0,3.0,4.0,0
298.0,322.0,250.0,4350.0,26.75,1,3.0,4.0,0
298.0,322.0,250.0,4350.0,6.75,1,3.0,4.0,0
400.0,500.0,7800.0,13250.0,94.95,0,4.0,5.0,0
331.0,400.0,8100.0,12200.0,74.95,0,4.0,4.0,0
222.0,400.0,6250.0,12500.0,54.95,0,3.0,4.0,0
323.0,406.0,350.0,18500.0,68.97,0,4.0,5.0,1
500.0,497.0,3950.0,2700.0,94.95,0,5.0,5.0,0
446.0,497.0,3950.0,2700.0,74.95,0,5.0,5.0,0
346.0,497.0,3700.0,3300.0,33.64,1,4.0,5.0,0
246.0,475.0,2500.0,3600.0,13.64,1,3.0,5.0,0
500.0,300.0,3400.0,9300.0,94.95,0,5.0,3.0,1
500.0,300.0,3400.0,9300.0,74.95,0,5.0,3.0,1
500.0,441.0,10550.0,1600.0,94.95,0,5.0,5.0,0
500.0,441.0,10550.0,1600.0,74.95,0,5.0,5.0,0
500.0,441.0,10550.0,1600.0,54.95,0,5.0,5.0,0
300.0,294.0,7550.0,2500.0,34.95,0,3.0,5.0,0
200.0,294.0,4800.0,3100.0,27.52,1,2.0,5.0,0
200.0,294.0,4800.0,3100.0,7.52,1,2.0,5.0,0
497.0,500.0,3150.0,16500.0,88.59,0,5.0,5.0,0
497.0,500.0,3150.0,16500.0,68.59,0,5.0,5.0,0
497.0,500.0,3150.0,16500.0,48.59,0,5.0,5.0,0
397.0,500.0,3000.0,16800.0,28.59,0,4.0,5.0,0
97.0,263.0,2350.0,11300.0,39.02,1,1.0,3.0,0
97.0,263.0,2350.0,11300.0,19.02,1,1.0,3.0,0
478.0,406.0,300.0,21800.0,70.94,0,5.0,5.0,0
362.0,330.0,200.0,22100.0,50.94,0,4.0,5.0,0
262.0,330.0,200.0,23000.0,30.94,0,3.0,5.0,0
100.0,330.0,50.0,24500.0,35.53,1,1.0,5.0,0
489.0,400.0,950.0,400.0,94.91,0,5.0,4.0,0
331.0,300.0,1100.0,250.0,74.91,0,4.0,3.0,0
231.0,300.0,950.0,550.0,54.91,0,3.0,3.0,0
231.0,300.0,950.0,850.0,31.49,1,3.0,3.0,0
144.0,200.0,1250.0,500.0,11.49,1,3.0,2.0,0
498.0,500.0,800.0,1350.0,94.91,0,5.0,5.0,0
496.0,490.0,800.0,1350.0,74.91,0,5.0,5.0,0
496.0,490.0,800.0,1350.0,54.91,0,5.0,5.0,0
342.0,357.0,750.0,1800.0,34.91,0,4.0,4.0,0
300.0,374.0,7150.0,15150.0,94.91,0,3.0,5.0,0
187.0,183.0,5100.0,11550.0,39.23,1,2.0,4.0,0
187.0,157.0,5400.0,9600.0,19.23,1,2.0,3.0,0
471.0,300.0,1550.0,14350.0,74.91,0,5.0,3.0,1
500.0,400.0,10350.0,2700.0,74.91,0,5.0,4.0,1
441.0,100.0,11250.0,0.0,54.91,0,5.0,1.0,1
300.0,369.0,15550.0,9350.0,94.91,0,3.0,4.0,1
143.0,200.0,11050.0,4700.0,74.91,0,2.0,2.0,1
43.0,100.0,6800.0,2350.0,54.91,0,1.0,1.0,1
43.0,100.0,6800.0,2350.0,34.91,0,1.0,1.0,1
400.0,478.0,14400.0,1200.0,34.91,0,4.0,5.0,0
300.0,478.0,9350.0,1500.0,14.91,0,3.0,5.0,0
200.0,343.0,7450.0,2100.0,26.81,1,2.0,5.0,0
173.0,277.0,7750.0,1250.0,6.81,1,2.0,4.0,0
498.0,386.0,3850.0,6700.0,84.16,0,5.0,4.0,0
498.0,286.0,4150.0,4450.0,64.16,0,5.0,3.0,0
108.0,178.0,300.0,5250.0,44.16,0,2.0,2.0,0
25.0,166.0,300.0,5250.0,24.16,0,2.0,2.0,0
25.0,166.0,300.0,5550.0,27.76,1,2.0,2.0,0
8.0,166.0,250.0,5850.0,7.76,1,1.0,2.0,0
500.0,459.0,12450.0,12300.0,74.91,0,5.0,5.0,0
367.0,394.0,8350.0,12600.0,54.91,0,4.0,5.0,0
263.0,256.0,6800.0,6950.0,34.91,0,3.0,4.0,0
200.0,235.0,5150.0,5850.0,24.02,1,2.0,3.0,0
200.0,235.0,5150.0,5850.0,4.02,1,2.0,3.0,0
468.0,458.0,4250.0,18200.0,94.91,0,5.0,5.0,0
268.0,455.0,350.0,18800.0,74.91,0,3.0,5.0,0
200.0,289.0,150.0,15250.0,54.91,0,2.0,4.0,0
200.0,258.0,450.0,11750.0,34.91,0,2.0,3.0,0
200.0,258.0,450.0,12050.0,24.52,1,2.0,3.0,0
200.0,258.0,450.0,12050.0,4.52,1,2.0,3.0,0
500.0,400.0,3250.0,19550.0,94.91,0,5.0,4.0,0
364.0,238.0,2950.0,12850.0,27.79,1,4.0,3.0,0
64.0,100.0,150.0,2850.0,7.79,1,1.0,1.0,0
458.0,500.0,12700.0,22100.0,94.91,0,5.0,5.0,0
315.0,484.0,10300.0,22400.0,74.91,0,4.0,5.0,0
315.0,484.0,10300.0,22400.0,54.91,0,4.0,5.0,0
158.0,462.0,5800.0,23300.0,39.84,1,2.0,5.0,0
158.0,439.0,5800.0,23300.0,19.84,1,2.0,5.0,0
493.0,500.0,2650.0,28750.0,101.75,0,5.0,5.0,0
414.0,500.0,2650.0,28750.0,81.75,0,5.0,5.0,0
414.0,500.0,2650.0,28750.0,61.75,0,5.0,5.0,0
114.0,135.0,850.0,21600.0,41.75,0,2.0,3.0,0
14.0,79.0,850.0,13100.0,38.77,1,1.0,2.0,0
500.0,392.0,1200.0,21350.0,94.91,0,5.0,4.0,1
346.0,200.0,2400.0,7300.0,74.91,0,4.0,2.0,1
264.0,24.0,2350.0,3200.0,54.91,0,3.0,1.0,1
264.0,24.0,2350.0,3200.0,34.91,0,3.0,1.0,1
400.0,260.0,1450.0,6450.0,74.91,0,4.0,3.0,1
192.0,120.0,550.0,5800.0,36.12,1,2.0,2.0,1
156.0,0.0,1150.0,0.0,16.12,1,2.0,0.0,1
200.0,248.0,250.0,400.0,70.98,0,2.0,3.0,0
500.0,495.0,900.0,600.0,94.91,0,5.0,5.0,1
500.0,425.0,900.0,600.0,74.91,0,5.0,5.0,1
400.0,395.0,800.0,450.0,54.91,0,4.0,4.0,1
400.0,295.0,1100.0,150.0,34.91,0,4.0,3.0,1
200.0,103.0,700.0,400.0,14.91,0,2.0,2.0,1
109.0,88.0,1000.0,100.0,32.27,1,2.0,1.0,1
109.0,0.0,1300.0,0.0,12.27,1,2.0,0.0,1
300.0,359.0,1550.0,200.0,94.91,0,3.0,4.0,1
200.0,163.0,1200.0,300.0,74.91,0,2.0,2.0,1
200.0,63.0,1500.0,0.0,54.91,0,2.0,1.0,1
500.0,400.0,4750.0,8450.0,94.91,0,5.0,4.0,1
358.0,100.0,5550.0,2300.0,74.91,0,4.0,1.0,1
400.0,456.0,8450.0,700.0,89.02,0,4.0,5.0,1
206.0,83.0,5600.0,350.0,69.02,0,3.0,2.0,1
100.0,45.0,2250.0,650.0,49.02,0,1.0,1.0,1
500.0,478.0,5400.0,1550.0,94.91,0,5.0,5.0,0
400.0,249.0,4000.0,1250.0,74.91,0,4.0,3.0,0
400.0,249.0,4000.0,1250.0,54.91,0,4.0,3.0,0
400.0,249.0,4000.0,1250.0,34.91,0,4.0,3.0,0
100.0,209.0,900.0,2450.0,34.78,1,1.0,3.0,0
100.0,209.0,900.0,2450.0,14.78,1,1.0,3.0,0
472.0,434.0,2250.0,6800.0,74.91,0,5.0,5.0,0
472.0,434.0,2250.0,6800.0,54.91,0,5.0,5.0,0
472.0,434.0,2250.0,6800.0,34.91,0,5.0,5.0,0
113.0,325.0,1700.0,7700.0,14.91,0,2.0,5.0,0
300.0,380.0,8150.0,15100.0,94.91,0,3.0,4.0,0
400.0,476.0,300.0,28500.0,74.91,0,4.0,5.0,1
400.0,476.0,300.0,28500.0,54.91,0,4.0,5.0,1
300.0,276.0,300.0,18250.0,34.91,0,3.0,3.0,1
497.0,500.0,3300.0,8350.0,94.91,0,5.0,5.0,1
497.0,500.0,3300.0,8350.0,74.91,0,5.0,5.0,1
387.0,200.0,2450.0,3950.0,54.91,0,4.0,2.0,1
387.0,200.0,2450.0,3950.0,34.91,0,4.0,2.0,1
197.0,100.0,600.0,1800.0,14.91,0,2.0,1.0,1
500.0,456.0,750.0,650.0,94.94,0,5.0,5.0,1
310.0,38.0,1200.0,50.0,74.94,0,4.0,1.0,1
500.0,418.0,550.0,450.0,94.95,0,5.0,5.0,1
400.0,318.0,500.0,400.0,74.95,0,4.0,4.0,1
300.0,146.0,750.0,400.0,54.95,0,3.0,2.0,1
211.0,41.0,1050.0,150.0,34.95,0,3.0,1.0,1
421.0,198.0,2550.0,6750.0,94.94,0,5.0,3.0,1
500.0,454.0,14500.0,1250.0,94.95,0,5.0,5.0,0
499.0,376.0,400.0,3300.0,94.94,0,5.0,5.0,0
498.0,376.0,400.0,3600.0,21.67,1,5.0,5.0,0
254.0,0.0,1550.0,0.0,1.67,1,4.0,0.0,0
151.0,287.0,1500.0,1300.0,94.95,0,2.0,4.0,0
100.0,247.0,1150.0,1900.0,32.94,1,1.0,4.0,0
100.0,247.0,1150.0,1900.0,12.94,1,1.0,4.0,0
379.0,451.0,8150.0,5100.0,74.94,0,4.0,5.0,0
337.0,451.0,8150.0,5100.0,54.94,0,4.0,5.0,0
86.0,251.0,2150.0,1800.0,34.94,0,1.0,3.0,0
473.0,100.0,1450.0,3150.0,94.94,0,5.0,1.0,1
373.0,100.0,1150.0,3450.0,74.94,0,4.0,1.0,1
433.0,491.0,6950.0,300.0,74.95,0,5.0,5.0,0
433.0,491.0,6950.0,300.0,54.95,0,5.0,5.0,0
233.0,400.0,5050.0,250.0,34.95,0,3.0,4.0,0
133.0,400.0,4000.0,550.0,14.95,0,2.0,4.0,0
133.0,400.0,4000.0,850.0,27.27,1,2.0,4.0,0
133.0,400.0,4000.0,850.0,7.27,1,2.0,4.0,0
479.0,500.0,4050.0,9700.0,99.58,0,5.0,5.0,0
479.0,500.0,4050.0,9700.0,79.58,0,5.0,5.0,0
479.0,500.0,4050.0,9700.0,59.58,0,5.0,5.0,0
279.0,488.0,2450.0,10300.0,39.58,0,3.0,5.0,0
279.0,488.0,2450.0,10600.0,20.05,1,3.0,5.0,0
279.0,488.0,2450.0,10600.0,0.05,1,3.0,5.0,0
500.0,498.0,2250.0,22900.0,94.95,0,5.0,5.0,1
500.0,300.0,2450.0,13600.0,74.95,0,5.0,3.0,1
300.0,71.0,500.0,8900.0,54.95,0,3.0,2.0,1
300.0,71.0,500.0,8900.0,34.95,0,3.0,2.0,1
499.0,440.0,5900.0,3850.0,94.94,0,5.0,5.0,1
499.0,400.0,6200.0,3650.0,74.94,0,5.0,4.0,1
300.0,200.0,4550.0,900.0,54.94,0,3.0,2.0,1
300.0,200.0,4550.0,900.0,34.94,0,3.0,2.0,1
500.0,303.0,7300.0,10200.0,94.94,0,5.0,5.0,0
400.0,275.0,5650.0,8150.0,29.12,1,4.0,4.0,0
78.0,146.0,1550.0,5200.0,9.12,1,1.0,2.0,0
390.0,274.0,900.0,8150.0,34.94,0,4.0,3.0,1
450.0,500.0,4400.0,200.0,70.85,0,5.0,5.0,0
406.0,251.0,5000.0,150.0,50.85,0,5.0,3.0,0
300.0,251.0,2200.0,750.0,30.85,0,3.0,3.0,0
200.0,251.0,1650.0,1350.0,28.34,1,2.0,3.0,0
396.0,290.0,900.0,600.0,75.47,0,4.0,4.0,1
249.0,172.0,1350.0,450.0,55.47,0,3.0,2.0,1
462.0,389.0,800.0,7150.0,94.94,0,5.0,4.0,1
438.0,479.0,4250.0,200.0,94.94,0,5.0,5.0,0
438.0,479.0,4250.0,200.0,74.94,0,5.0,5.0,0
400.0,479.0,2250.0,500.0,54.94,0,4.0,5.0,0
300.0,395.0,2150.0,800.0,34.94,0,3.0,5.0,0
100.0,395.0,100.0,1700.0,38.9,1,1.0,5.0,0
100.0,395.0,100.0,1700.0,18.9,1,1.0,5.0,0
400.0,500.0,550.0,14200.0,54.95,0,4.0,5.0,0
300.0,411.0,550.0,14500.0,34.95,0,3.0,5.0,0
100.0,302.0,600.0,11950.0,39.3,1,1.0,4.0,0
500.0,491.0,10150.0,23850.0,94.95,0,5.0,5.0,0
399.0,291.0,8850.0,13300.0,74.95,0,4.0,3.0,0
199.0,206.0,4050.0,14200.0,20.22,1,2.0,3.0,0
99.0,125.0,2150.0,14500.0,0.22,1,1.0,3.0,0
500.0,461.0,2250.0,23200.0,94.94,0,5.0,5.0,0
500.0,461.0,2250.0,23200.0,74.94,0,5.0,5.0,0
500.0,461.0,2250.0,23200.0,54.94,0,5.0,5.0,0
400.0,339.0,2200.0,19350.0,34.94,0,4.0,4.0,0
375.0,239.0,2500.0,11900.0,14.94,0,4.0,3.0,0
200.0,108.0,350.0,9600.0,28.9,1,2.0,2.0,0
494.0,500.0,11100.0,24950.0,94.94,0,5.0,5.0,0
200.0,179.0,3550.0,12150.0,74.94,0,2.0,2.0,0
100.0,179.0,2100.0,12450.0,54.94,0,1.0,2.0,0
100.0,79.0,2400.0,6550.0,34.94,0,1.0,1.0,0
422.0,400.0,1300.0,17600.0,34.59,0,5.0,4.0,0
100.0,28.0,250.0,6000.0,14.59,0,1.0,2.0,0
500.0,475.0,10150.0,21800.0,94.94,0,5.0,5.0,1
400.0,475.0,8650.0,22100.0,74.94,0,4.0,5.0,1
400.0,400.0,8950.0,19050.0,54.94,0,4.0,4.0,1
390.0,400.0,8950.0,19050.0,34.94,0,4.0,4.0,1
264.0,171.0,6400.0,10700.0,14.94,0,3.0,2.0,1
497.0,500.0,9400.0,7250.0,94.94,0,5.0,5.0,0
497.0,500.0,9400.0,7250.0,74.94,0,5.0,5.0,0
397.0,500.0,3850.0,7350.0,54.94,0,4.0,5.0,0
300.0,445.0,3600.0,7450.0,34.94,0,3.0,5.0,0
300.0,445.0,3600.0,7750.0,33.96,1,3.0,5.0,0
173.0,317.0,3600.0,7150.0,13.96,1,2.0,4.0,0
400.0,300.0,1500.0,8000.0,94.94,0,4.0,3.0,0
400.0,300.0,1500.0,8000.0,74.94,0,4.0,3.0,0
299.0,238.0,1400.0,8100.0,54.94,0,3.0,3.0,0
299.0,180.0,1700.0,7150.0,28.07,1,3.0,2.0,0
74.0,80.0,300.0,5250.0,8.07,1,1.0,1.0,0
174.0,297.0,150.0,6300.0,54.94,0,2.0,4.0,0
174.0,297.0,150.0,6300.0,34.94,0,2.0,4.0,0
500.0,357.0,900.0,500.0,94.95,0,5.0,4.0,1
381.0,370.0,1400.0,150.0,94.96,0,5.0,4.0,1
400.0,442.0,11150.0,9500.0,94.96,0,4.0,5.0,1
355.0,300.0,11450.0,7450.0,74.96,0,4.0,4.0,1
355.0,100.0,12650.0,1750.0,54.96,0,4.0,1.0,1
473.0,340.0,19600.0,250.0,74.96,0,5.0,4.0,1
288.0,226.0,11700.0,800.0,54.96,0,3.0,3.0,1
398.0,473.0,17800.0,9750.0,94.95,0,4.0,5.0,0
398.0,465.0,17800.0,9750.0,74.95,0,4.0,5.0,0
398.0,395.0,18100.0,7950.0,54.95,0,4.0,4.0,0
24.0,139.0,6050.0,4000.0,34.95,0,1.0,2.0,0
300.0,240.0,450.0,5300.0,37.94,1,3.0,3.0,0
200.0,198.0,450.0,5600.0,17.94,1,2.0,3.0,0
200.0,325.0,4200.0,10100.0,38.37,1,2.0,4.0,0
100.0,227.0,1950.0,10050.0,18.37,1,1.0,3.0,0
400.0,464.0,10750.0,16000.0,94.96,0,4.0,5.0,0
265.0,365.0,8750.0,14900.0,31.41,1,3.0,4.0,0
200.0,365.0,6450.0,15200.0,11.41,1,2.0,4.0,0
417.0,500.0,4250.0,26100.0,94.96,0,5.0,5.0,0
300.0,500.0,1250.0,26700.0,74.96,0,3.0,5.0,0
100.0,400.0,350.0,26600.0,54.96,0,1.0,4.0,0
65.0,200.0,950.0,14050.0,23.65,1,1.0,2.0,0
300.0,387.0,4950.0,24800.0,94.95,0,3.0,4.0,0
500.0,436.0,900.0,33650.0,98.45,0,5.0,5.0,1
500.0,436.0,900.0,33650.0,78.45,0,5.0,5.0,1
500.0,436.0,900.0,33650.0,58.45,0,5.0,5.0,1
349.0,336.0,950.0,23350.0,38.45,0,4.0,4.0,1
349.0,300.0,1250.0,14350.0,18.45,0,4.0,3.0,1
417.0,455.0,1550.0,17800.0,94.95,0,5.0,5.0,0
209.0,400.0,1300.0,15500.0,74.95,0,3.0,4.0,0
209.0,400.0,1300.0,15500.0,54.95,0,3.0,4.0,0
209.0,400.0,1300.0,15500.0,34.95,0,3.0,4.0,0
209.0,400.0,1300.0,15800.0,37.47,1,3.0,4.0,0
209.0,400.0,1300.0,15800.0,17.47,1,3.0,4.0,0
400.0,480.0,2900.0,27900.0,94.96,0,4.0,5.0,0
400.0,456.0,2900.0,27900.0,74.96,0,4.0,5.0,0
400.0,456.0,2900.0,27900.0,54.96,0,4.0,5.0,0
400.0,456.0,2900.0,27900.0,34.96,0,4.0,5.0,0
200.0,256.0,1600.0,19350.0,14.96,0,2.0,3.0,0
200.0,256.0,1600.0,19650.0,24.81,1,2.0,3.0,0
200.0,200.0,1900.0,13950.0,4.81,1,2.0,2.0,0
500.0,400.0,2350.0,21800.0,94.95,0,5.0,4.0,1
395.0,200.0,2850.0,7250.0,74.95,0,4.0,2.0,1
295.0,200.0,2750.0,8750.0,54.95,0,3.0,2.0,1
295.0,200.0,2750.0,9050.0,32.9,1,3.0,2.0,1
267.0,0.0,3150.0,0.0,12.9,1,3.0,0.0,1
497.0,500.0,5200.0,10450.0,94.95,0,5.0,5.0,0
397.0,401.0,4200.0,10750.0,74.95,0,4.0,5.0,0
100.0,401.0,400.0,11650.0,54.95,0,1.0,5.0,0
100.0,345.0,500.0,7950.0,33.48,1,1.0,4.0,0
282.0,443.0,450.0,1200.0,95.09,0,3.0,5.0,0
400.0,500.0,150.0,1400.0,94.96,0,4.0,5.0,0
400.0,500.0,150.0,1400.0,74.96,0,4.0,5.0,0
329.0,500.0,150.0,1400.0,54.96,0,4.0,5.0,0
229.0,400.0,150.0,1700.0,34.96,0,3.0,4.0,0
435.0,500.0,12000.0,13800.0,94.96,0,5.0,5.0,0
269.0,445.0,7450.0,14700.0,74.96,0,3.0,5.0,0
323.0,300.0,500.0,17150.0,54.95,0,4.0,3.0,0
300.0,272.0,100.0,17750.0,34.95,0,3.0,3.0,0
200.0,150.0,50.0,18050.0,14.95,0,2.0,3.0,0
485.0,400.0,12200.0,21400.0,94.95,0,5.0,4.0,0
234.0,217.0,8050.0,19550.0,74.95,0,3.0,3.0,0
151.0,195.0,5800.0,19850.0,54.95,0,2.0,3.0,0
100.0,139.0,2750.0,20450.0,33.06,1,1.0,3.0,0
400.0,400.0,300.0,30500.0,51.17,0,4.0,4.0,1
400.0,297.0,400.0,24850.0,31.17,0,4.0,3.0,1
289.0,222.0,1900.0,11050.0,14.96,0,3.0,4.0,1
397.0,386.0,850.0,4200.0,91.81,0,4.0,4.0,1
397.0,386.0,850.0,4200.0,71.81,0,4.0,4.0,1
370.0,296.0,1150.0,3250.0,51.81,0,4.0,3.0,1
370.0,296.0,1150.0,3250.0,31.81,0,4.0,3.0,1
370.0,196.0,1450.0,2550.0,11.81,0,4.0,2.0,1
116.0,0.0,1050.0,0.0,21.47,1,2.0,0.0,1
500.0,400.0,2750.0,700.0,54.95,0,5.0,4.0,1
400.0,300.0,2750.0,600.0,34.95,0,4.0,3.0,1
232.0,100.0,1700.0,150.0,14.95,0,3.0,1.0,1
500.0,399.0,4600.0,6300.0,93.84,0,5.0,4.0,1
444.0,199.0,5500.0,3400.0,73.84,0,5.0,2.0,1
400.0,300.0,6000.0,350.0,94.95,0,4.0,3.0,1
400.0,300.0,6000.0,350.0,74.95,0,4.0,3.0,1
300.0,214.0,4500.0,650.0,54.95,0,3.0,3.0,1
490.0,500.0,10150.0,1200.0,94.95,0,5.0,5.0,0
490.0,428.0,10150.0,1200.0,74.95,0,5.0,5.0,0
390.0,428.0,9900.0,1500.0,54.95,0,4.0,5.0,0
290.0,344.0,8950.0,1800.0,34.95,0,3.0,5.0,0
100.0,254.0,4100.0,2350.0,36.38,1,1.0,4.0,0
100.0,198.0,4200.0,1400.0,16.38,1,1.0,3.0,0
500.0,400.0,15000.0,6400.0,94.95,0,5.0,4.0,1
500.0,400.0,15000.0,6400.0,74.95,0,5.0,4.0,1
500.0,400.0,15000.0,6400.0,54.95,0,5.0,4.0,1
372.0,100.0,13150.0,1550.0,34.95,0,4.0,1.0,1
355.0,291.0,850.0,850.0,74.92,0,4.0,4.0,1
265.0,277.0,700.0,1450.0,25.12,1,3.0,4.0,1
500.0,453.0,850.0,300.0,94.93,0,5.0,5.0,1
500.0,453.0,850.0,300.0,74.93,0,5.0,5.0,1
500.0,453.0,850.0,300.0,54.93,0,5.0,5.0,1
400.0,291.0,600.0,600.0,34.93,0,4.0,4.0,1
208.0,87.0,1050.0,350.0,14.93,0,3.0,1.0,1
407.0,206.0,8250.0,8250.0,94.94,0,5.0,4.0,1
407.0,206.0,8250.0,8250.0,74.94,0,5.0,4.0,1
407.0,101.0,9450.0,3950.0,54.94,0,5.0,2.0,1
500.0,470.0,23000.0,600.0,94.93,0,5.0,5.0,0
495.0,427.0,23000.0,600.0,74.93,0,5.0,5.0,0
495.0,427.0,23000.0,600.0,54.93,0,5.0,5.0,0
95.0,158.0,5150.0,1200.0,34.93,0,1.0,3.0,0
95.0,158.0,5150.0,1500.0,31.52,1,1.0,3.0,0
95.0,158.0,5150.0,1500.0,11.52,1,1.0,3.0,0
500.0,496.0,1500.0,5850.0,94.93,0,5.0,5.0,0
400.0,396.0,750.0,5800.0,74.93,0,4.0,4.0,0
200.0,324.0,250.0,6400.0,54.93,0,2.0,4.0,0
100.0,324.0,250.0,6700.0,34.93,0,1.0,4.0,0
100.0,324.0,250.0,7000.0,22.45,1,1.0,4.0,0
100.0,324.0,250.0,7000.0,2.45,1,1.0,4.0,0
400.0,400.0,8250.0,12450.0,74.94,0,4.0,4.0,0
100.0,144.0,1900.0,11600.0,54.94,0,1.0,3.0,0
89.0,137.0,1900.0,11900.0,26.27,1,1.0,3.0,0
406.0,400.0,400.0,15650.0,94.94,0,5.0,4.0,0
297.0,378.0,0.0,16250.0,74.94,0,3.0,4.0,0
197.0,357.0,0.0,16850.0,24.66,1,2.0,4.0,0
197.0,279.0,300.0,10200.0,4.66,1,2.0,3.0,0
400.0,406.0,8850.0,27700.0,84.92,0,4.0,5.0,0
100.0,234.0,1950.0,23250.0,64.92,0,1.0,4.0,0
400.0,329.0,600.0,34750.0,94.94,0,4.0,4.0,1
292.0,200.0,1000.0,17200.0,74.94,0,3.0,2.0,1
192.0,200.0,1000.0,17800.0,39.91,1,2.0,2.0,1
92.0,76.0,250.0,7200.0,19.91,1,1.0,1.0,1
